invoice_id,customer_id,product_id,quantity,invoice_date,unit_price,line_total
INV008114,C00194,P01922,91,2025-03-06,68.51,6234.41
INV008115,C00194,P00590,18,2023-11-08,17.34,312.12
INV008116,C00194,P00437,2,2025-06-21,148.71,297.42
INV008117,C00194,P01474,15,2025-05-07,38.76,581.40
INV008118,C00194,P00297,1,2023-11-09,98.74,98.74
INV008119,C00194,P04796,13,2024-05-22,73.66,957.58
INV008120,C00194,P00501,2,2025-08-16,22.36,44.72
INV008121,C00194,P00117,3,2023-08-29,195.89,587.67
INV008122,C00194,P04704,17,2024-08-27,17.20,292.40
INV008123,C00194,P01489,11,2025-11-17,52.51,577.61
INV008124,C00194,P01744,26,2025-07-20,58.04,1509.04
INV008125,C00194,P00747,5,2025-06-18,16.32,81.60
INV008126,C00194,P00398,4,2023-06-16,40.42,161.68
INV008127,C00194,P01701,95,2025-04-24,22.63,2149.85
INV008128,C00194,P01626,92,2023-10-05,21.71,1997.32
INV008129,C00194,P00130,5,2024-05-01,104.27,521.35
INV008130,C00194,P04791,18,2025-08-15,73.17,1317.06
INV008131,C00194,P04826,14,2024-10-02,11.20,156.80
INV008132,C00194,P01012,3,2025-12-01,52.64,157.92
INV008133,C00194,P01467,100,2025-08-22,51.06,5106.00
INV008134,C00194,P00326,4,2024-05-02,57.42,229.68
INV008135,C00194,P00574,4,2023-07-10,18.05,72.20
INV008136,C00194,P04222,25,2023-04-02,5.38,134.50
INV008137,C00194,P01879,24,2023-05-29,68.08,1633.92
INV008138,C00194,P05120,1,2024-09-13,141.62,141.62
INV008139,C00194,P01833,15,2023-04-27,38.09,571.35
INV008140,C00194,P00075,2,2025-04-01,173.00,346.00
INV008141,C00194,P01494,84,2025-08-16,34.87,2929.08
INV008142,C00194,P04363,21,2024-03-21,17.97,377.37
INV008143,C00194,P01692,50,2025-10-31,79.21,3960.50
INV008144,C00194,P00026,5,2025-10-12,282.77,1413.85
INV008145,C00194,P01528,61,2025-12-02,31.30,1909.30
INV008146,C00194,P00111,3,2024-03-07,132.14,396.42
INV008147,C00194,P02022,77,2023-07-28,41.96,3230.92
INV008148,C00194,P05159,1,2025-08-22,1014.34,1014.34
INV008149,C00194,P01481,66,2024-10-25,27.26,1799.16
INV008150,C00194,P00643,7,2023-05-20,71.37,499.59
INV008151,C00194,P01953,90,2024-01-25,94.83,8534.70
INV008152,C00194,P04751,20,2025-09-08,20.00,400.00
INV008153,C00194,P00389,3,2025-06-12,167.68,503.04
INV008154,C00194,P01514,78,2024-08-12,27.11,2114.58
INV008155,C00194,P00650,18,2025-03-25,42.47,764.46
INV008156,C00194,P00719,4,2023-04-09,45.51,182.04
INV008157,C00194,P00123,5,2025-11-05,205.49,1027.45
INV008158,C00194,P04359,29,2024-12-08,9.83,285.07
INV008159,C00194,P01745,32,2024-11-05,55.16,1765.12
INV008160,C00194,P04202,28,2024-05-10,55.74,1560.72
INV008161,C00194,P01863,37,2025-03-27,58.82,2176.34
INV008162,C00194,P02138,49,2025-08-02,44.92,2201.08
INV008163,C00194,P01020,23,2024-07-25,101.45,2333.35
INV008164,C00194,P04312,25,2024-08-26,10.80,270.00
INV008165,C00194,P04697,22,2023-06-09,47.72,1049.84
INV008166,C00194,P04739,9,2024-06-13,10.57,95.13
INV008167,C00194,P00400,2,2023-04-24,125.04,250.08
INV008168,C00194,P00385,1,2024-07-25,183.46,183.46
INV008169,C00194,P01774,18,2025-06-28,28.70,516.60
INV008170,C00194,P00327,3,2025-09-30,151.59,454.77
INV008171,C00194,P00242,1,2023-05-27,200.46,200.46
INV008172,C00194,P00237,2,2023-06-01,161.38,322.76
INV008173,C00194,P00946,13,2023-06-19,19.77,257.01
INV008174,C00194,P00867,24,2024-04-06,137.10,3290.40
INV008175,C00194,P02034,47,2023-07-10,68.42,3215.74
INV008176,C00194,P02001,33,2024-03-06,75.43,2489.19
INV008177,C00194,P02269,53,2023-08-20,13.37,708.61
INV008178,C00194,P05292,24,2023-02-09,18.57,445.68
INV008179,C00194,P05134,4,2023-06-03,280.76,1123.04
INV008180,C00194,P00386,2,2023-08-11,78.89,157.78
INV008181,C00194,P05334,24,2023-09-19,69.02,1656.48
INV008182,C00194,P00136,5,2023-01-19,256.34,1281.70
INV008183,C00194,P00423,1,2024-05-07,493.34,493.34
INV008184,C00194,P01704,99,2024-10-12,78.94,7815.06
INV008185,C00194,P04731,11,2024-10-30,18.53,203.83
INV008186,C00194,P01108,14,2023-05-29,41.16,576.24
INV008187,C00194,P01303,73,2023-06-24,61.62,4498.26
INV008188,C00194,P04492,46,2025-06-11,85.90,3951.40
INV008189,C00194,P01343,95,2025-03-03,72.74,6910.30
INV008190,C00194,P01455,18,2024-06-01,43.78,788.04
INV008191,C00194,P04647,17,2025-12-18,7.22,122.74
INV008192,C00195,P04679,22,2023-07-20,24.01,528.22
INV008193,C00195,P04705,23,2024-10-11,22.67,521.41
INV008194,C00195,P04197,47,2023-04-22,36.07,1695.29
INV008195,C00195,P00842,13,2025-10-18,154.96,2014.48
INV008196,C00195,P04386,36,2024-08-31,50.72,1825.92
INV008197,C00195,P00246,5,2025-03-21,150.87,754.35
INV008198,C00195,P02115,52,2023-09-23,22.55,1172.60
INV008199,C00195,P04368,46,2025-10-22,84.40,3882.40
INV008200,C00195,P00893,3,2023-05-23,19.14,57.42
INV008201,C00195,P01980,26,2023-06-16,43.76,1137.76
INV008202,C00195,P00254,5,2023-11-11,240.85,1204.25
INV008203,C00195,P04550,18,2024-11-22,5.63,101.34
INV008204,C00195,P04839,14,2023-08-16,21.16,296.24
INV008205,C00195,P04801,4,2025-09-26,23.62,94.48
INV008206,C00195,P01809,34,2024-08-10,43.64,1483.76
INV008207,C00196,P00713,14,2025-05-14,22.86,320.04
INV008208,C00196,P00121,4,2025-05-15,207.21,828.84
INV008209,C00196,P03916,3,2025-01-14,91.34,274.02
INV008210,C00196,P03903,4,2025-02-22,272.74,1090.96
INV008211,C00196,P03950,1,2025-06-06,81.86,81.86
INV008212,C00196,P03618,22,2023-01-25,4.43,97.46
INV008213,C00196,P03569,9,2023-05-31,10.13,91.17
INV008214,C00196,P03936,3,2023-09-01,172.51,517.53
INV008215,C00196,P03654,3,2025-08-25,17.96,53.88
INV008216,C00196,P03975,2,2024-02-01,6.86,13.72
INV008217,C00197,P03146,23,2025-05-18,49.62,1141.26
INV008218,C00197,P00191,5,2024-04-18,229.79,1148.95
INV008219,C00197,P00424,2,2023-04-19,426.09,852.18
INV008220,C00197,P03137,14,2025-07-13,16.00,224.00
INV008221,C00197,P03323,21,2023-10-05,53.68,1127.28
INV008222,C00197,P04795,21,2023-09-26,89.52,1879.92
INV008223,C00197,P04982,17,2024-11-21,5.82,98.94
INV008224,C00197,P03003,6,2025-08-16,16.13,96.78
INV008225,C00197,P02968,14,2025-08-17,28.20,394.80
INV008226,C00197,P02996,22,2023-07-16,21.46,472.12
INV008227,C00197,P03383,22,2023-05-10,879.08,19339.76
INV008228,C00197,P01140,15,2023-09-20,38.65,579.75
INV008229,C00197,P03008,17,2025-04-29,12.66,215.22
INV008230,C00197,P04716,19,2025-07-02,19.53,371.07
INV008231,C00197,P03349,15,2024-11-06,78.04,1170.60
INV008232,C00197,P04950,16,2023-05-09,5.26,84.16
INV008233,C00197,P03447,4,2023-05-20,86.24,344.96
INV008234,C00197,P03325,18,2024-06-29,60.75,1093.50
INV008235,C00197,P04841,8,2024-03-30,21.06,168.48
INV008236,C00197,P03223,8,2025-05-19,128.32,1026.56
INV008237,C00197,P00035,2,2025-01-10,159.70,319.40
INV008238,C00197,P03181,13,2023-07-29,20.83,270.79
INV008239,C00197,P03283,22,2025-05-03,76.12,1674.64
INV008240,C00197,P02987,14,2025-07-15,15.04,210.56
INV008241,C00197,P03188,5,2023-05-28,75.92,379.60
INV008242,C00197,P00342,1,2025-09-09,140.47,140.47
INV008243,C00197,P00505,24,2025-06-28,20.37,488.88
INV008244,C00197,P00992,2,2024-08-27,121.96,243.92
INV008245,C00197,P05048,5,2023-07-03,24.41,122.05
INV008246,C00197,P03117,5,2023-10-19,56.61,283.05
INV008247,C00197,P05047,12,2023-09-05,18.39,220.68
INV008248,C00197,P00500,9,2024-01-24,41.08,369.72
INV008249,C00197,P03242,24,2024-03-09,78.11,1874.64
INV008250,C00197,P03112,15,2025-08-14,40.27,604.05
INV008251,C00197,P03029,13,2023-07-09,89.73,1166.49
INV008252,C00198,P00912,20,2025-11-04,26.56,531.20
INV008253,C00198,P03127,18,2024-07-05,18.55,333.90
INV008254,C00198,P04871,23,2024-06-20,7.67,176.41
INV008255,C00198,P03324,21,2025-02-26,66.07,1387.47
INV008256,C00198,P00730,6,2023-06-23,38.09,228.54
INV008257,C00198,P03302,20,2025-06-13,41.40,828.00
INV008258,C00198,P03396,13,2023-02-03,576.51,7494.63
INV008259,C00198,P04998,7,2023-11-23,6.05,42.35
INV008260,C00198,P03247,20,2023-08-19,105.18,2103.60
INV008261,C00198,P00844,10,2024-03-29,66.73,667.30
INV008262,C00198,P03145,24,2023-06-14,24.38,585.12
INV008263,C00198,P04806,19,2025-05-20,27.24,517.56
INV008264,C00198,P04930,9,2025-08-16,21.68,195.12
INV008265,C00198,P03362,6,2024-04-20,71.82,430.92
INV008266,C00198,P03023,8,2024-03-01,42.34,338.72
INV008267,C00198,P01261,22,2023-05-28,45.37,998.14
INV008268,C00198,P04993,19,2025-08-06,6.04,114.76
INV008269,C00198,P00918,11,2024-06-18,30.54,335.94
INV008270,C00198,P02994,20,2023-04-27,16.37,327.40
INV008271,C00198,P00173,2,2024-05-23,152.24,304.48
INV008272,C00198,P03040,18,2023-06-25,71.01,1278.18
INV008273,C00198,P00755,21,2023-02-22,32.78,688.38
INV008274,C00198,P03448,3,2024-09-24,85.79,257.37
INV008275,C00198,P00907,20,2024-08-05,30.22,604.40
INV008276,C00198,P04933,10,2023-01-26,11.52,115.20
INV008277,C00198,P04859,11,2025-12-21,30.88,339.68
INV008278,C00198,P03285,25,2024-07-25,134.52,3363.00
INV008279,C00198,P02996,9,2025-08-18,21.11,189.99
INV008280,C00198,P01242,25,2025-08-16,21.70,542.50
INV008281,C00198,P03176,8,2024-02-19,39.34,314.72
INV008282,C00198,P00997,4,2023-07-27,59.34,237.36
INV008283,C00198,P00033,1,2025-09-23,219.71,219.71
INV008284,C00198,P03059,25,2024-05-22,66.06,1651.50
INV008285,C00198,P03378,17,2024-08-04,1062.28,18058.76
INV008286,C00199,P05273,17,2024-12-02,224.17,3810.89
INV008287,C00199,P01055,20,2023-07-10,6.93,138.60
INV008288,C00199,P04848,22,2024-04-23,36.43,801.46
INV008289,C00199,P03503,5,2025-07-28,167.53,837.65
INV008290,C00199,P03744,9,2023-11-20,36.75,330.75
INV008291,C00199,P03547,5,2024-08-28,34.63,173.15
INV008292,C00199,P03545,10,2024-10-13,24.31,243.10
INV008293,C00199,P00569,14,2024-04-21,32.14,449.96
INV008294,C00199,P03517,7,2025-03-20,52.97,370.79
INV008295,C00199,P03604,6,2024-08-15,8.42,50.52
INV008296,C00199,P04843,8,2024-12-03,18.83,150.64
INV008297,C00199,P03741,12,2024-12-20,41.96,503.52
INV008298,C00200,P03766,21,2024-07-17,34.82,731.22
INV008299,C00200,P00802,21,2023-12-21,19.55,410.55
INV008300,C00200,P03987,2,2023-07-17,20.28,40.56
INV008301,C00200,P04053,2,2025-07-22,96.36,192.72
INV008302,C00200,P00923,24,2025-12-29,19.13,459.12
INV008303,C00200,P04834,8,2024-06-04,30.44,243.52
INV008304,C00200,P04009,3,2023-09-11,19.76,59.28
INV008305,C00200,P04839,24,2024-05-16,20.03,480.72
INV008306,C00200,P03897,3,2024-05-12,36.70,110.10
INV008307,C00200,P04009,3,2023-07-01,19.31,57.93
INV008308,C00200,P04013,3,2025-08-09,42.88,128.64
INV008309,C00200,P03495,2,2025-05-04,177.92,355.84
INV008310,C00200,P03916,4,2025-07-29,90.62,362.48
INV008311,C00200,P03727,9,2025-08-15,25.36,228.24
INV008312,C00200,P03946,5,2023-07-19,168.18,840.90
INV008313,C00200,P03934,2,2023-08-12,169.25,338.50
INV008314,C00200,P03982,5,2024-09-23,5.41,27.05
INV008315,C00200,P00809,20,2024-03-04,69.72,1394.40
INV008316,C00200,P00389,4,2025-06-06,164.44,657.76
INV008317,C00200,P01050,18,2023-12-24,5.99,107.82
INV008318,C00200,P04001,2,2023-09-25,30.33,60.66
INV008319,C00200,P01208,10,2025-08-06,46.74,467.40
INV008320,C00200,P00548,6,2023-06-19,22.91,137.46
INV008321,C00200,P03944,2,2024-04-24,123.28,246.56
INV008322,C00200,P03819,9,2023-08-05,18.90,170.10
INV008323,C00200,P03811,9,2024-03-24,9.19,82.71
INV008324,C00200,P00067,1,2025-12-09,119.01,119.01
INV008325,C00200,P00499,16,2025-11-04,18.40,294.40
INV008326,C00200,P04036,5,2024-02-04,77.49,387.45
INV008327,C00200,P03545,22,2023-10-15,24.18,531.96
INV008328,C00200,P03908,4,2023-06-10,242.56,970.24
INV008329,C00200,P04051,4,2025-12-29,58.26,233.04
INV008330,C00200,P03776,14,2025-11-04,75.60,1058.40
INV008331,C00200,P03556,10,2023-11-20,4.64,46.40
INV008332,C00200,P03845,12,2023-04-20,14.93,179.16
INV008333,C00200,P00870,25,2024-01-09,133.97,3349.25
INV008334,C00200,P00173,4,2024-08-13,165.52,662.08
INV008335,C00200,P04052,2,2024-10-14,116.06,232.12
INV008336,C00200,P03928,5,2024-12-02,219.78,1098.90
INV008337,C00200,P03931,3,2024-08-29,68.96,206.88
INV008338,C00200,P03938,1,2025-05-11,149.23,149.23
INV008339,C00200,P00677,9,2025-09-12,51.73,465.57
INV008340,C00200,P01191,6,2024-03-20,41.33,247.98
INV008341,C00200,P05075,3,2024-11-28,105.00,315.00
INV008342,C00200,P04037,1,2025-05-11,91.72,91.72
INV008343,C00200,P03869,2,2024-11-07,10.44,20.88
INV008344,C00200,P03902,3,2024-04-23,82.38,247.14
INV008345,C00200,P04044,5,2025-06-20,133.82,669.10
INV008346,C00200,P04036,4,2024-03-14,79.42,317.68
INV008347,C00200,P03753,16,2024-05-20,32.96,527.36
INV008348,C00200,P04046,5,2025-04-23,69.12,345.60
INV008349,C00200,P03691,21,2025-04-12,16.11,338.31
INV008350,C00200,P03547,25,2025-03-26,33.37,834.25
INV008351,C00200,P03869,5,2024-12-02,10.56,52.80
INV008352,C00200,P03504,1,2025-08-14,94.98,94.98
INV008353,C00200,P04017,1,2025-05-07,40.47,40.47
INV008354,C00200,P04065,3,2024-03-31,76.83,230.49
INV008355,C00200,P00229,4,2023-10-21,89.90,359.60
INV008356,C00200,P00676,7,2024-03-03,35.55,248.85
INV008357,C00200,P00782,3,2025-08-26,58.36,175.08
INV008358,C00200,P00686,23,2024-08-31,81.31,1870.13
INV008359,C00200,P01177,14,2024-07-04,52.61,736.54
INV008360,C00200,P03880,1,2023-01-21,22.34,22.34
INV008361,C00200,P03838,6,2025-10-13,16.30,97.80
INV008362,C00200,P03988,4,2025-05-12,18.61,74.44
INV008363,C00200,P03911,5,2024-07-29,223.45,1117.25
INV008364,C00200,P03899,3,2023-06-22,20.45,61.35
INV008365,C00200,P04750,25,2025-06-12,15.60,390.00
INV008366,C00200,P03956,3,2024-12-16,107.09,321.27
INV008367,C00200,P04000,2,2024-06-24,39.80,79.60
INV008368,C00200,P03874,2,2025-08-04,24.43,48.86
INV008369,C00200,P04050,5,2024-11-05,124.96,624.80
INV008370,C00200,P04020,4,2023-09-06,12.21,48.84
INV008371,C00200,P03968,5,2023-12-28,18.04,90.20
INV008372,C00200,P00852,8,2025-02-27,59.55,476.40
INV008373,C00200,P04051,5,2023-06-14,63.17,315.85
INV008374,C00201,P04071,20,2024-05-25,15.81,316.20
INV008375,C00201,P04310,13,2024-10-28,13.53,175.89
INV008376,C00201,P04814,13,2024-09-01,29.32,381.16
INV008377,C00201,P01802,79,2025-04-17,48.25,3811.75
INV008378,C00201,P04280,32,2024-11-16,12.49,399.68
INV008379,C00201,P00470,5,2025-10-29,307.32,1536.60
INV008380,C00201,P01303,95,2025-04-16,65.02,6176.90
INV008381,C00201,P04475,8,2023-08-06,127.19,1017.52
INV008382,C00201,P04394,40,2024-05-31,43.50,1740.00
INV008383,C00201,P01401,46,2023-05-30,20.29,933.34
INV008384,C00201,P00466,3,2025-09-11,196.31,588.93
INV008385,C00201,P00334,5,2023-03-15,136.85,684.25
INV008386,C00201,P00388,2,2024-07-05,170.00,340.00
INV008387,C00201,P04071,48,2023-03-03,14.98,719.04
INV008388,C00201,P00214,2,2023-07-30,237.47,474.94
INV008389,C00201,P01994,65,2024-01-01,59.66,3877.90
INV008390,C00201,P00710,14,2025-05-23,32.33,452.62
INV008391,C00201,P02224,89,2024-01-31,27.98,2490.22
INV008392,C00201,P04769,14,2023-04-17,73.28,1025.92
INV008393,C00201,P02183,21,2025-08-10,56.92,1195.32
INV008394,C00201,P01483,30,2024-01-11,38.32,1149.60
INV008395,C00201,P04820,10,2024-12-14,31.23,312.30
INV008396,C00201,P04227,41,2024-01-10,4.83,198.03
INV008397,C00201,P01632,32,2023-03-13,38.33,1226.56
INV008398,C00201,P02084,94,2025-03-24,57.19,5375.86
INV008399,C00201,P04104,38,2024-12-31,16.82,639.16
INV008400,C00201,P04764,10,2024-03-28,29.61,296.10
INV008401,C00201,P04562,41,2025-10-11,11.11,455.51
INV008402,C00201,P02023,68,2024-03-04,74.17,5043.56
INV008403,C00201,P02144,25,2025-09-26,52.50,1312.50
INV008404,C00201,P04707,21,2025-08-26,5.47,114.87
INV008405,C00201,P04347,29,2024-08-21,9.02,261.58
INV008406,C00201,P00351,3,2024-03-26,92.48,277.44
INV008407,C00201,P04123,6,2023-04-28,15.33,91.98
INV008408,C00201,P01451,84,2024-02-15,21.88,1837.92
INV008409,C00201,P00430,4,2025-04-20,185.50,742.00
INV008410,C00201,P00326,2,2025-11-02,65.69,131.38
INV008411,C00201,P04417,13,2024-06-21,67.48,877.24
INV008412,C00201,P01968,52,2024-06-17,105.37,5479.24
INV008413,C00201,P04298,30,2023-08-13,15.28,458.40
INV008414,C00201,P01536,54,2023-01-23,30.55,1649.70
INV008415,C00201,P00049,2,2023-05-03,136.18,272.36
INV008416,C00201,P00108,3,2025-09-16,115.99,347.97
INV008417,C00201,P01449,97,2025-10-25,35.13,3407.61
INV008418,C00201,P04527,16,2024-04-26,11.51,184.16
INV008419,C00201,P00453,1,2024-08-16,191.44,191.44
INV008420,C00201,P04119,42,2025-05-07,17.72,744.24
INV008421,C00201,P01348,86,2025-03-13,40.60,3491.60
INV008422,C00201,P04320,29,2023-05-18,16.95,491.55
INV008423,C00201,P01690,28,2023-06-18,32.49,909.72
INV008424,C00201,P00671,22,2025-08-07,112.72,2479.84
INV008425,C00201,P02181,70,2025-10-30,16.03,1122.10
INV008426,C00201,P04379,35,2023-06-18,62.01,2170.35
INV008427,C00201,P04188,37,2023-07-29,50.82,1880.34
INV008428,C00201,P01831,28,2024-05-04,36.51,1022.28
INV008429,C00201,P01902,96,2023-08-24,30.12,2891.52
INV008430,C00201,P01144,14,2024-02-21,24.61,344.54
INV008431,C00201,P00269,3,2023-01-29,80.32,240.96
INV008432,C00201,P00438,3,2025-02-10,442.66,1327.98
INV008433,C00201,P01414,32,2023-10-14,34.68,1109.76
INV008434,C00201,P04438,21,2025-08-24,97.18,2040.78
INV008435,C00201,P04445,49,2025-04-16,142.83,6998.67
INV008436,C00201,P05123,1,2023-06-28,308.00,308.00
INV008437,C00201,P00265,2,2024-04-18,179.91,359.82
INV008438,C00201,P04616,49,2023-12-27,13.54,663.46
INV008439,C00201,P04159,27,2023-06-29,68.16,1840.32
INV008440,C00201,P02029,14,2023-09-13,93.90,1314.60
INV008441,C00201,P00365,4,2023-05-17,145.99,583.96
INV008442,C00201,P04676,8,2023-08-31,27.65,221.20
INV008443,C00201,P04554,10,2023-07-19,11.28,112.80
INV008444,C00201,P04614,21,2023-06-08,13.12,275.52
INV008445,C00202,P03363,18,2024-04-10,64.36,1158.48
INV008446,C00202,P02992,23,2024-10-10,26.62,612.26
INV008447,C00202,P03414,25,2025-08-29,1249.83,31245.75
INV008448,C00202,P03417,3,2025-12-25,1009.19,3027.57
INV008449,C00202,P03045,18,2024-06-04,98.06,1765.08
INV008450,C00202,P03070,18,2024-02-06,62.61,1126.98
INV008451,C00202,P03230,7,2025-07-06,176.77,1237.39
INV008452,C00202,P04705,19,2024-04-29,24.37,463.03
INV008453,C00202,P00591,6,2024-08-08,8.16,48.96
INV008454,C00202,P02975,24,2025-05-26,24.78,594.72
INV008455,C00202,P03403,20,2024-07-30,1109.90,22198.00
INV008456,C00202,P03059,2,2024-07-30,68.15,136.30
INV008457,C00202,P03304,8,2024-11-23,114.68,917.44
INV008458,C00202,P04914,18,2023-06-23,25.70,462.60
INV008459,C00202,P03149,6,2025-02-21,22.48,134.88
INV008460,C00202,P03126,24,2024-07-29,19.85,476.40
INV008461,C00202,P03238,14,2025-08-05,124.10,1737.40
INV008462,C00202,P01224,12,2023-10-20,33.31,399.72
INV008463,C00202,P03275,21,2023-02-20,46.00,966.00
INV008464,C00202,P03005,7,2023-10-28,22.87,160.09
INV008465,C00202,P02980,21,2024-08-13,10.11,212.31
INV008466,C00202,P03059,15,2025-02-20,70.39,1055.85
INV008467,C00202,P00675,17,2025-06-26,101.43,1724.31
INV008468,C00202,P03213,4,2023-05-26,51.87,207.48
INV008469,C00202,P03033,17,2025-04-10,68.12,1158.04
INV008470,C00202,P05332,16,2025-05-27,55.38,886.08
INV008471,C00202,P00688,7,2023-07-24,90.96,636.72
INV008472,C00202,P04887,3,2023-10-28,18.47,55.41
INV008473,C00203,P03746,11,2024-02-21,30.30,333.30
INV008474,C00203,P00916,5,2024-03-25,21.17,105.85
INV008475,C00203,P04049,4,2025-06-27,111.69,446.76
INV008476,C00203,P03940,4,2024-10-06,130.16,520.64
INV008477,C00203,P03956,5,2024-07-28,111.92,559.60
INV008478,C00203,P03664,10,2024-06-11,29.03,290.30
INV008479,C00203,P03948,4,2023-11-25,113.41,453.64
INV008480,C00203,P03933,2,2023-09-25,126.63,253.26
INV008481,C00203,P04010,4,2025-04-11,19.66,78.64
INV008482,C00203,P01084,11,2025-12-31,20.04,220.44
INV008483,C00203,P04738,4,2023-04-01,37.75,151.00
INV008484,C00203,P04049,3,2025-02-10,111.77,335.31
INV008485,C00203,P03928,5,2023-03-27,231.11,1155.55
INV008486,C00203,P00906,14,2024-05-29,24.94,349.16
INV008487,C00203,P04013,4,2025-12-11,41.96,167.84
INV008488,C00203,P00652,11,2023-07-06,77.59,853.49
INV008489,C00203,P03881,2,2025-03-30,10.88,21.76
INV008490,C00204,P00896,17,2025-04-21,33.28,565.76
INV008491,C00204,P04339,14,2023-07-28,18.63,260.82
INV008492,C00204,P04681,3,2024-05-03,37.29,111.87
INV008493,C00204,P00443,2,2023-03-11,185.96,371.92
INV008494,C00204,P00729,22,2024-06-22,38.38,844.36
INV008495,C00204,P00881,13,2025-12-21,53.84,699.92
INV008496,C00204,P02077,60,2024-09-07,31.99,1919.40
INV008497,C00204,P04566,36,2023-04-15,8.66,311.76
INV008498,C00204,P00797,5,2025-04-11,72.14,360.70
INV008499,C00204,P04534,9,2024-05-18,12.57,113.13
INV008500,C00204,P00530,11,2024-10-19,27.94,307.34
INV008501,C00204,P00984,9,2024-10-08,87.49,787.41
INV008502,C00204,P04631,41,2023-11-15,7.07,289.87
INV008503,C00204,P01978,40,2024-04-07,117.66,4706.40
INV008504,C00204,P01990,35,2023-06-11,84.41,2954.35
INV008505,C00204,P01680,78,2024-08-02,37.69,2939.82
INV008506,C00204,P01603,67,2025-04-28,28.17,1887.39
INV008507,C00204,P00280,5,2023-06-26,163.66,818.30
INV008508,C00204,P01121,13,2023-02-22,36.45,473.85
INV008509,C00204,P01703,18,2023-07-23,64.61,1162.98
INV008510,C00204,P05097,3,2023-01-09,357.51,1072.53
INV008511,C00204,P04721,9,2023-08-11,22.86,205.74
INV008512,C00204,P01040,6,2023-11-27,6.58,39.48
INV008513,C00204,P01985,73,2023-02-28,135.76,9910.48
INV008514,C00204,P04148,46,2023-06-10,47.95,2205.70
INV008515,C00204,P01317,57,2025-05-02,33.43,1905.51
INV008516,C00204,P04843,22,2024-06-07,19.53,429.66
INV008517,C00204,P00047,4,2025-12-24,165.46,661.84
INV008518,C00204,P02012,41,2025-09-19,35.72,1464.52
INV008519,C00204,P02153,30,2023-05-23,62.33,1869.90
