product_id,product_name,brand,l2_category,l3_category,functionality,unit_price,unit_of_measure,in_stock
P00852,Klein Tools Model 940 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,64.00,Each,TRUE
P00853,Husky Model 557 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,105.90,Each,TRUE
P00854,Stanley Model 914 Socket Sets,Stanley,Hand Tools,Socket Sets,Fastening,184.33,Each,TRUE
P00855,Irwin Model 313 Socket Sets,Irwin,Hand Tools,Socket Sets,Fastening,66.94,Each,TRUE
P00856,Klein Tools Model 882 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,170.80,Each,TRUE
P00857,Husky Model 825 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,40.95,Each,TRUE
P00858,Husky Model 408 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,122.77,Each,TRUE
P00859,Channellock Model 585 Socket Sets,Channellock,Hand Tools,Socket Sets,Fastening,64.50,Each,TRUE
P00860,Stanley Model 884 Socket Sets,Stanley,Hand Tools,Socket Sets,Fastening,44.62,Each,TRUE
P00861,Stanley Model 522 Socket Sets,Stanley,Hand Tools,Socket Sets,Fastening,145.02,Each,TRUE
P00862,Husky Model 632 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,72.40,Each,TRUE
P00863,Channellock Model 100 Socket Sets,Channellock,Hand Tools,Socket Sets,Fastening,52.79,Each,TRUE
P00864,Irwin Model 379 Socket Sets,Irwin,Hand Tools,Socket Sets,Fastening,141.98,Each,TRUE
P00865,Craftsman Model 450 Socket Sets,Craftsman,Hand Tools,Socket Sets,Fastening,60.74,Each,TRUE
P00866,Husky Model 478 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,159.48,Each,TRUE
P00867,Klein Tools Model 469 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,135.43,Each,TRUE
P00868,Irwin Model 976 Socket Sets,Irwin,Hand Tools,Socket Sets,Fastening,128.32,Each,TRUE
P00869,Klein Tools Model 724 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,142.47,Each,TRUE
P00870,Stanley Model 891 Socket Sets,Stanley,Hand Tools,Socket Sets,Fastening,147.51,Each,TRUE
P00871,Irwin Model 986 Socket Sets,Irwin,Hand Tools,Socket Sets,Fastening,178.00,Each,TRUE
P00872,Klein Tools Model 125 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,52.35,Each,TRUE
P00873,Husky Model 376 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,178.38,Each,TRUE
P00874,Klein Tools Model 815 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,102.13,Each,TRUE
P00875,Husky Model 510 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,63.89,Each,TRUE
P00876,Klein Tools Model 924 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,109.11,Each,TRUE
P00877,Irwin Model 516 Socket Sets,Irwin,Hand Tools,Socket Sets,Fastening,50.84,Each,TRUE
P00878,Craftsman Model 965 Socket Sets,Craftsman,Hand Tools,Socket Sets,Fastening,44.59,Each,TRUE
P00879,Husky Model 177 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,126.76,Each,TRUE
P00880,Irwin Model 418 Socket Sets,Irwin,Hand Tools,Socket Sets,Fastening,156.94,Each,TRUE
P00881,Channellock Model 502 Socket Sets,Channellock,Hand Tools,Socket Sets,Fastening,59.29,Each,TRUE
P00882,Channellock Model 363 Socket Sets,Channellock,Hand Tools,Socket Sets,Fastening,113.99,Each,TRUE
P00883,Channellock Model 501 Socket Sets,Channellock,Hand Tools,Socket Sets,Fastening,173.16,Each,TRUE
P00884,Klein Tools Model 441 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,107.54,Each,TRUE
P00885,Craftsman Model 903 Socket Sets,Craftsman,Hand Tools,Socket Sets,Fastening,135.44,Each,TRUE
P00886,Stanley Model 231 Socket Sets,Stanley,Hand Tools,Socket Sets,Fastening,199.26,Each,TRUE
P00887,Stanley Model 167 Socket Sets,Stanley,Hand Tools,Socket Sets,Fastening,124.75,Each,TRUE
P00888,Klein Tools Model 942 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,34.42,Each,TRUE
P00889,Husky Model 199 Socket Sets,Husky,Hand Tools,Socket Sets,Fastening,164.87,Each,TRUE
P00890,Klein Tools Model 403 Socket Sets,Klein Tools,Hand Tools,Socket Sets,Fastening,57.43,Each,TRUE
P00891,Stanley Model 133 Socket Sets,Stanley,Hand Tools,Socket Sets,Fastening,47.04,Each,TRUE
P00892,Klein Tools Model 693 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,27.66,Each,TRUE
P00893,Channellock Model 101 Tape Measures,Channellock,Hand Tools,Tape Measures,Measuring,20.81,Each,TRUE
P00894,Husky Model 168 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,36.97,Each,TRUE
P00895,Craftsman Model 995 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,24.12,Each,TRUE
P00896,Husky Model 747 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,35.55,Each,TRUE
P00897,Husky Model 777 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,22.11,Each,FALSE
P00898,Craftsman Model 486 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,34.62,Each,TRUE
P00899,Klein Tools Model 191 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,28.43,Each,TRUE
P00900,Irwin Model 541 Tape Measures,Irwin,Hand Tools,Tape Measures,Measuring,28.06,Each,TRUE
P00901,Craftsman Model 237 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,36.25,Each,TRUE
P00902,Stanley Model 207 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,21.07,Each,TRUE
P00903,Husky Model 536 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,12.36,Each,TRUE
P00904,Stanley Model 139 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,19.31,Each,FALSE
P00905,Stanley Model 633 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,10.51,Each,TRUE
P00906,Craftsman Model 466 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,24.81,Each,TRUE
P00907,Stanley Model 734 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,28.94,Each,TRUE
P00908,Channellock Model 710 Tape Measures,Channellock,Hand Tools,Tape Measures,Measuring,21.37,Each,FALSE
P00909,Channellock Model 399 Tape Measures,Channellock,Hand Tools,Tape Measures,Measuring,11.97,Each,TRUE
P00910,Klein Tools Model 655 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,29.03,Each,TRUE
P00911,Stanley Model 874 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,12.46,Each,TRUE
P00912,Husky Model 315 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,28.25,Each,TRUE
P00913,Craftsman Model 160 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,10.09,Each,TRUE
P00914,Stanley Model 467 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,16.61,Each,TRUE
P00915,Klein Tools Model 710 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,24.86,Each,TRUE
P00916,Klein Tools Model 799 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,22.14,Each,TRUE
P00917,Craftsman Model 202 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,12.42,Each,TRUE
P00918,Craftsman Model 625 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,29.32,Each,TRUE
P00919,Husky Model 258 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,12.18,Each,TRUE
P00920,Klein Tools Model 811 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,39.87,Each,TRUE
P00921,Craftsman Model 892 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,37.35,Each,TRUE
P00922,Husky Model 589 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,10.71,Each,TRUE
P00923,Craftsman Model 631 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,20.64,Each,TRUE
P00924,Irwin Model 362 Tape Measures,Irwin,Hand Tools,Tape Measures,Measuring,39.25,Each,TRUE
P00925,Klein Tools Model 158 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,32.31,Each,TRUE
P00926,Craftsman Model 102 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,11.12,Each,TRUE
P00927,Klein Tools Model 781 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,17.53,Each,TRUE
P00928,Stanley Model 425 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,19.80,Each,TRUE
P00929,Channellock Model 378 Tape Measures,Channellock,Hand Tools,Tape Measures,Measuring,18.07,Each,TRUE
P00930,Husky Model 164 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,37.34,Each,TRUE
P00931,Craftsman Model 210 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,24.89,Each,TRUE
P00932,Stanley Model 868 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,31.10,Each,TRUE
P00933,Husky Model 226 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,21.64,Each,TRUE
P00934,Husky Model 178 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,11.93,Each,TRUE
P00935,Craftsman Model 445 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,39.45,Each,TRUE
P00936,Irwin Model 497 Tape Measures,Irwin,Hand Tools,Tape Measures,Measuring,25.15,Each,TRUE
P00937,Craftsman Model 867 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,24.60,Each,TRUE
P00938,Husky Model 847 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,28.41,Each,TRUE
P00939,Husky Model 656 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,16.94,Each,TRUE
P00940,Irwin Model 578 Tape Measures,Irwin,Hand Tools,Tape Measures,Measuring,18.60,Each,TRUE
P00941,Stanley Model 482 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,20.19,Each,TRUE
P00942,Klein Tools Model 362 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,17.40,Each,TRUE
P00943,Craftsman Model 370 Tape Measures,Craftsman,Hand Tools,Tape Measures,Measuring,33.31,Each,TRUE
P00944,Husky Model 123 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,36.73,Each,TRUE
P00945,Husky Model 836 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,17.88,Each,TRUE
P00946,Husky Model 397 Tape Measures,Husky,Hand Tools,Tape Measures,Measuring,20.89,Each,TRUE
P00947,Irwin Model 161 Tape Measures,Irwin,Hand Tools,Tape Measures,Measuring,36.51,Each,TRUE
P00948,Stanley Model 167 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,18.45,Each,TRUE
P00949,Klein Tools Model 614 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,30.34,Each,TRUE
P00950,Klein Tools Model 585 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,10.71,Each,TRUE
P00951,Irwin Model 737 Tape Measures,Irwin,Hand Tools,Tape Measures,Measuring,38.05,Each,TRUE
P00952,Channellock Model 512 Tape Measures,Channellock,Hand Tools,Tape Measures,Measuring,30.16,Each,TRUE
P00953,Klein Tools Model 807 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,23.03,Each,TRUE
P00954,Channellock Model 294 Tape Measures,Channellock,Hand Tools,Tape Measures,Measuring,16.53,Each,TRUE
P00955,Stanley Model 421 Tape Measures,Stanley,Hand Tools,Tape Measures,Measuring,11.43,Each,TRUE
P00956,Klein Tools Model 247 Tape Measures,Klein Tools,Hand Tools,Tape Measures,Measuring,36.53,Each,TRUE
P00957,Irwin Model 683 Tape Measures,Irwin,Hand Tools,Tape Measures,Measuring,31.75,Each,TRUE
P00958,Husky Model 317 Levels,Husky,Hand Tools,Levels,Measuring,34.52,Each,TRUE
P00959,Stanley Model 794 Levels,Stanley,Hand Tools,Levels,Measuring,59.96,Each,TRUE
P00960,Channellock Model 169 Levels,Channellock,Hand Tools,Levels,Measuring,122.93,Each,TRUE
P00961,Irwin Model 606 Levels,Irwin,Hand Tools,Levels,Measuring,35.27,Each,TRUE
P00962,Channellock Model 315 Levels,Channellock,Hand Tools,Levels,Measuring,72.42,Each,TRUE
P00963,Klein Tools Model 858 Levels,Klein Tools,Hand Tools,Levels,Measuring,95.50,Each,TRUE
P00964,Stanley Model 985 Levels,Stanley,Hand Tools,Levels,Measuring,23.35,Each,TRUE
P00965,Klein Tools Model 938 Levels,Klein Tools,Hand Tools,Levels,Measuring,129.85,Each,TRUE
P00966,Husky Model 945 Levels,Husky,Hand Tools,Levels,Measuring,53.86,Each,TRUE
P00967,Klein Tools Model 515 Levels,Klein Tools,Hand Tools,Levels,Measuring,70.66,Each,FALSE
P00968,Klein Tools Model 222 Levels,Klein Tools,Hand Tools,Levels,Measuring,90.01,Each,TRUE
P00969,Stanley Model 402 Levels,Stanley,Hand Tools,Levels,Measuring,127.07,Each,TRUE
P00970,Channellock Model 817 Levels,Channellock,Hand Tools,Levels,Measuring,36.31,Each,TRUE
P00971,Husky Model 425 Levels,Husky,Hand Tools,Levels,Measuring,74.00,Each,TRUE
P00972,Klein Tools Model 777 Levels,Klein Tools,Hand Tools,Levels,Measuring,76.96,Each,TRUE
P00973,Stanley Model 552 Levels,Stanley,Hand Tools,Levels,Measuring,103.45,Each,TRUE
P00974,Husky Model 172 Levels,Husky,Hand Tools,Levels,Measuring,83.04,Each,TRUE
P00975,Klein Tools Model 211 Levels,Klein Tools,Hand Tools,Levels,Measuring,102.98,Each,TRUE
P00976,Channellock Model 153 Levels,Channellock,Hand Tools,Levels,Measuring,67.67,Each,TRUE
P00977,Husky Model 395 Levels,Husky,Hand Tools,Levels,Measuring,102.51,Each,TRUE
P00978,Klein Tools Model 321 Levels,Klein Tools,Hand Tools,Levels,Measuring,76.91,Each,TRUE
P00979,Husky Model 381 Levels,Husky,Hand Tools,Levels,Measuring,29.47,Each,TRUE
P00980,Channellock Model 260 Levels,Channellock,Hand Tools,Levels,Measuring,112.83,Each,FALSE
P00981,Husky Model 148 Levels,Husky,Hand Tools,Levels,Measuring,100.98,Each,TRUE
P00982,Craftsman Model 264 Levels,Craftsman,Hand Tools,Levels,Measuring,146.65,Each,TRUE
P00983,Klein Tools Model 483 Levels,Klein Tools,Hand Tools,Levels,Measuring,115.22,Each,TRUE
P00984,Klein Tools Model 653 Levels,Klein Tools,Hand Tools,Levels,Measuring,87.58,Each,TRUE
P00985,Klein Tools Model 205 Levels,Klein Tools,Hand Tools,Levels,Measuring,137.71,Each,TRUE
P00986,Stanley Model 513 Levels,Stanley,Hand Tools,Levels,Measuring,117.08,Each,TRUE
P00987,Irwin Model 813 Levels,Irwin,Hand Tools,Levels,Measuring,145.22,Each,TRUE
P00988,Stanley Model 128 Levels,Stanley,Hand Tools,Levels,Measuring,63.85,Each,TRUE
P00989,Craftsman Model 283 Levels,Craftsman,Hand Tools,Levels,Measuring,24.26,Each,TRUE
P00990,Klein Tools Model 272 Levels,Klein Tools,Hand Tools,Levels,Measuring,41.58,Each,TRUE
P00991,Klein Tools Model 598 Levels,Klein Tools,Hand Tools,Levels,Measuring,141.21,Each,TRUE
P00992,Husky Model 783 Levels,Husky,Hand Tools,Levels,Measuring,132.64,Each,TRUE
P00993,Craftsman Model 925 Levels,Craftsman,Hand Tools,Levels,Measuring,46.86,Each,TRUE
P00994,Craftsman Model 268 Levels,Craftsman,Hand Tools,Levels,Measuring,39.23,Each,TRUE
P00995,Klein Tools Model 768 Levels,Klein Tools,Hand Tools,Levels,Measuring,51.48,Each,TRUE
P00996,Klein Tools Model 135 Levels,Klein Tools,Hand Tools,Levels,Measuring,56.24,Each,TRUE
P00997,Husky Model 746 Levels,Husky,Hand Tools,Levels,Measuring,60.43,Each,TRUE
P00998,Craftsman Model 235 Levels,Craftsman,Hand Tools,Levels,Measuring,35.70,Each,TRUE
P00999,Husky Model 584 Levels,Husky,Hand Tools,Levels,Measuring,107.02,Each,TRUE
P01000,Craftsman Model 400 Levels,Craftsman,Hand Tools,Levels,Measuring,30.73,Each,TRUE
P01001,Klein Tools Model 569 Levels,Klein Tools,Hand Tools,Levels,Measuring,140.20,Each,TRUE
P01002,Stanley Model 937 Levels,Stanley,Hand Tools,Levels,Measuring,44.29,Each,TRUE
P01003,Irwin Model 650 Levels,Irwin,Hand Tools,Levels,Measuring,118.80,Each,TRUE
P01004,Stanley Model 870 Levels,Stanley,Hand Tools,Levels,Measuring,71.08,Each,TRUE
P01005,Craftsman Model 178 Levels,Craftsman,Hand Tools,Levels,Measuring,125.85,Each,TRUE
P01006,Stanley Model 282 Levels,Stanley,Hand Tools,Levels,Measuring,123.55,Each,TRUE
P01007,Irwin Model 456 Levels,Irwin,Hand Tools,Levels,Measuring,52.08,Each,TRUE
P01008,Channellock Model 514 Levels,Channellock,Hand Tools,Levels,Measuring,68.67,Each,TRUE
P01009,Craftsman Model 543 Levels,Craftsman,Hand Tools,Levels,Measuring,21.83,Each,TRUE
P01010,Craftsman Model 583 Levels,Craftsman,Hand Tools,Levels,Measuring,86.46,Each,TRUE
P01011,Husky Model 524 Levels,Husky,Hand Tools,Levels,Measuring,87.92,Each,TRUE
P01012,Channellock Model 443 Levels,Channellock,Hand Tools,Levels,Measuring,51.02,Each,TRUE
P01013,Craftsman Model 774 Levels,Craftsman,Hand Tools,Levels,Measuring,125.85,Each,TRUE
P01014,Stanley Model 563 Levels,Stanley,Hand Tools,Levels,Measuring,124.22,Each,TRUE
P01015,Husky Model 610 Levels,Husky,Hand Tools,Levels,Measuring,127.62,Each,TRUE
P01016,Craftsman Model 366 Levels,Craftsman,Hand Tools,Levels,Measuring,40.51,Each,TRUE
P01017,Husky Model 848 Levels,Husky,Hand Tools,Levels,Measuring,94.63,Each,FALSE
P01018,Craftsman Model 917 Levels,Craftsman,Hand Tools,Levels,Measuring,139.15,Each,TRUE
P01019,Channellock Model 780 Levels,Channellock,Hand Tools,Levels,Measuring,85.15,Each,TRUE
P01020,Channellock Model 119 Levels,Channellock,Hand Tools,Levels,Measuring,101.25,Each,TRUE
P01021,Husky Model 948 Levels,Husky,Hand Tools,Levels,Measuring,36.51,Each,TRUE
P01022,Channellock Model 806 Levels,Channellock,Hand Tools,Levels,Measuring,111.49,Each,TRUE
P01023,Craftsman Model 249 Levels,Craftsman,Hand Tools,Levels,Measuring,61.61,Each,TRUE
P01024,Irwin Model 470 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,6.93,Each,TRUE
P01025,Irwin Model 277 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,20.50,Each,TRUE
P01026,Channellock Model 932 Utility Knives,Channellock,Hand Tools,Utility Knives,Cutting,19.43,Each,TRUE
P01027,Klein Tools Model 861 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,11.10,Each,FALSE
P01028,Stanley Model 774 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,5.08,Each,TRUE
P01029,Husky Model 509 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,11.59,Each,TRUE
P01030,Stanley Model 487 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,14.16,Each,TRUE
P01031,Irwin Model 944 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,13.25,Each,TRUE
P01032,Stanley Model 413 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,16.44,Each,TRUE
P01033,Klein Tools Model 855 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,10.38,Each,TRUE
P01034,Klein Tools Model 540 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,8.95,Each,TRUE
P01035,Irwin Model 201 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,22.16,Each,TRUE
P01036,Craftsman Model 625 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,6.85,Each,TRUE
P01037,Husky Model 206 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,14.07,Each,TRUE
P01038,Husky Model 115 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,15.12,Each,TRUE
P01039,Craftsman Model 853 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,24.12,Each,TRUE
P01040,Craftsman Model 330 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,6.31,Each,TRUE
P01041,Stanley Model 925 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,8.91,Each,TRUE
P01042,Irwin Model 348 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,23.74,Each,TRUE
P01043,Craftsman Model 805 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,18.48,Each,TRUE
P01044,Channellock Model 891 Utility Knives,Channellock,Hand Tools,Utility Knives,Cutting,16.02,Each,TRUE
P01045,Channellock Model 874 Utility Knives,Channellock,Hand Tools,Utility Knives,Cutting,16.28,Each,TRUE
P01046,Stanley Model 209 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,23.41,Each,TRUE
P01047,Husky Model 213 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,20.73,Each,TRUE
P01048,Husky Model 945 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,5.22,Each,TRUE
P01049,Craftsman Model 580 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,6.56,Each,TRUE
P01050,Klein Tools Model 923 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,6.56,Each,TRUE
P01051,Channellock Model 243 Utility Knives,Channellock,Hand Tools,Utility Knives,Cutting,24.75,Each,TRUE
P01052,Craftsman Model 727 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,8.91,Each,TRUE
P01053,Stanley Model 861 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,18.79,Each,TRUE
P01054,Husky Model 753 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,12.27,Each,TRUE
P01055,Stanley Model 958 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,7.06,Each,TRUE
P01056,Husky Model 717 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,22.46,Each,TRUE
P01057,Irwin Model 938 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,16.78,Each,TRUE
P01058,Klein Tools Model 501 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,8.93,Each,TRUE
P01059,Stanley Model 619 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,20.11,Each,TRUE
P01060,Stanley Model 624 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,9.32,Each,TRUE
P01061,Klein Tools Model 992 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,17.13,Each,TRUE
P01062,Irwin Model 245 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,11.68,Each,TRUE
P01063,Klein Tools Model 514 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,8.53,Each,TRUE
P01064,Stanley Model 711 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,20.15,Each,TRUE
P01065,Craftsman Model 614 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,20.57,Each,TRUE
P01066,Klein Tools Model 633 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,11.67,Each,TRUE
P01067,Klein Tools Model 187 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,11.24,Each,TRUE
P01068,Stanley Model 839 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,22.46,Each,TRUE
P01069,Channellock Model 663 Utility Knives,Channellock,Hand Tools,Utility Knives,Cutting,24.08,Each,TRUE
P01070,Klein Tools Model 751 Utility Knives,Klein Tools,Hand Tools,Utility Knives,Cutting,18.81,Each,FALSE
P01071,Stanley Model 933 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,21.00,Each,TRUE
P01072,Irwin Model 178 Utility Knives,Irwin,Hand Tools,Utility Knives,Cutting,18.34,Each,TRUE
P01073,Stanley Model 123 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,14.75,Each,TRUE
P01074,Craftsman Model 221 Utility Knives,Craftsman,Hand Tools,Utility Knives,Cutting,19.24,Each,TRUE
P01075,Stanley Model 701 Utility Knives,Stanley,Hand Tools,Utility Knives,Cutting,7.87,Each,TRUE
P01076,Husky Model 145 Utility Knives,Husky,Hand Tools,Utility Knives,Cutting,6.28,Each,TRUE
